news_type,industry,product,provider,buyer,provider_location,buyer_location,bill
第一类新闻,乙烷/乙烯运输,空,中集太平洋海工,Petredec,中游,空,订单金额空。
第一类新闻,电池,空,蜂巢能源,杰瑞环保,上游,下游,空
第一类新闻,空,储蓄保险计划,中国太平人寿保险(香港)有限公司,空,下游,空,空
第一类新闻,空,湾区门诊保障计划,中国太平人寿保险(香港)有限公司,空,下游,空,空
第一类新闻,空,空,海晨股份,乌兹别克斯坦交通部,中游,中游,空
第一类新闻,燃机,空,中国航发燃机,"中国海油能源发展装备公司,,,中国海油湛江分公司涠洲终端,,,东北院国际工程公司,,,中天钢铁集团",空,"上游,,,下游,,,中游,,,中游",空。
第一类新闻,航空虚拟仿真,B737-800,空,"中国商飞,,,希眉罗集团",空,空,空
第一类新闻,石化设备钢结构,日上集团,"卡塔尔RAS乙烯项目,,伊拉克油气设施项目",上游,空,空,
第一类新闻,PVC,空,"镇洋发展,,,PVC下游客户或潜在客户",空,空,空,空。
第一类新闻,天然气,空,俄罗斯天然气工业股份公司,土耳其博塔什油气管道公司,中游,下游,空
第一类新闻,空,空,自然资源部信息中心,华为技术有限公司,中游,中游,空
第一类新闻,空,空,Salesforce,亚马逊网络服务公司,中游,上游,空。
第一类新闻,数字人民币,空,城银清算服务有限责任公司,恒生中国,中游,下游,空
第一类新闻,汽车零部件,空,德赛西威,长安汽车,中游,下游,空。
第一类新闻,钢丝及钢丝绳,空,巨力索具,河南公司,下游,上游,2179.55万元
第一类新闻,空,空,德赛西威,长安汽车,中游,下游,空
第一类新闻,空,空,棕榈股份,郑州航空港区豫泰建设发展有限公司,中游,下游,3.22亿元。
第一类新闻,产业链金融,空,中国移动通信集团有限公司,中国民生银行股份有限公司,中游,中游,空
第一类新闻,光敏剂,空,久日新材,下游客户,上游供应商,空,空
第一类新闻,管路系统,空,川环科技,长安汽车集团,中游,下游,空
第一类新闻,科学仪器,吉利未来出行星座,空,空,供应商产业链位置,收货商产业链位置,空
第一类新闻,煤矿智能化专业应用产品,空,龙软科技,华为,中游,上游,空
第一类新闻,互连产品,空,陕西华达,空,空,下游,空。
第一类新闻,车联网,空,东华软件,空,中游,空,空
第一类新闻,煤层气,空,蓝焰煤层气公司,空,中游,空,空
第一类新闻,空,空,同星科技,长安,空,空,空
第一类新闻,空,换电服务,天奇新动力（无锡）有限公司,蔚来控股蔚来武汉蔚能电池资产有限公司,空,空,空。
第一类新闻,电力,空,国家电网有限公司,空,上游,空,空。
第一类新闻,CCUS、风光发电、氢能、储能与源网荷储一体化、地热供暖,空,中国石油天然气股份有限公司,空,供货公司产业链位置,空,
第一类新闻,基础设施,空,中国建筑集团有限公司,"河北省人民政府,,,石家庄市人民政府",中游,中游,空
第一类新闻,医疗器械,空,蓝帆医疗公司,中国医疗器械有限公司,上游,下游,空
第一类新闻,空,空,星源材质,"LG Energy Solution,Ltd.",中游,中游,空
第一类新闻,汽车热交换器,ST八菱,长安汽车,中游,下游,空,空。
第一类新闻,车灯,投影装置,华为技术有限公司,空,下游,空,空
第一类新闻,汽车,空,华安鑫创,长安汽车,中游,下游,空
第一类新闻,智能汽车,空,华为,"北汽,,,赛力斯,,,江淮,,,奇瑞",上游,中游,空
第一类新闻,汽车内饰件,福赛科技,墨西哥福赛,中游,下游,3000万美元,
第一类新闻,车载通信产品,空,高新兴,长安汽车,中游,下游,空
第一类新闻,复合铜箔,空,三孚新科,意向性客户,中游,中游,订单金额空。
第一类新闻,车身件,空,博俊科技,长安汽车,中游,下游,空
第一类新闻,新能源汽车,空,德宏股份,长安汽车,中游,下游,空
第一类新闻,汽车转向系统总成及关键部件,空,浙江世宝,长安汽车,中游,下游,空
第一类新闻,水泥,中材节能,沙特利雅得水泥公司,下游,中游,空,13兆瓦。
第一类新闻,光伏,空,晶澳科技,厦门国贸,上游,中游,空
第一类新闻,大型动力锂电池,比亚迪集团弗迪电池有限公司,终端客户,中游,下游,空,订单金额空
第一类新闻,煤、焦、钢,空,国贸公司,山西美锦能源集团,空,空,空
第一类新闻,民用航空,空中出租车业务,巴西航空工业公司,沙特政府及公司,空中出租车业务空,空,空
第一类新闻,储能电站,空,天津奥联,中国电建江西电建公司,中游,下游,1.68亿元人民币。
第一类新闻,设备,空,广电运通,广州数据集团,中游,上游,4.73亿元
第一类新闻,橇装设备,空,中寰股份,空,上游,中游,空
第一类新闻,车身结构件产品,铭科精技,长安汽车,下游,上游,空,空。
第一类新闻,风光储充和源网荷储一体化综合能源/低碳园区,空,霍普珀科新能源有限公司,厦门市翔安区人民政府,上游,下游,空。
第一类新闻,碳资产,空,福星宝碳,中化能科碳资产运营,下游,中游,空
第一类新闻,人工智能,空,北京瑞斯康达数字科技有限公司,空,上游,中游,空
第一类新闻,空,空,汉得信息,字节,中游,中游,空
第一类新闻,导光板,天禄科技,京东方,中游,下游,空,空
第一类新闻,工业机器人,视觉系统和智能装备,凌云光,"富士康,,,京东方,,,宁德时代",下游,下游,空。
第一类新闻,尼龙流体管路、精密注塑件,空,溯联股份,长安汽车旗下品牌,中游,下游,空
第一类新闻,智能制造,空,阿尔特,北京亦庄智能城市研究院集团有限公司,下游,下游,空。
第一类新闻,口腔医疗,空,登康口腔,拼多多平台,中游,下游,空
第一类新闻,空,空,环球印务,拼多多,空,空,空。
第一类新闻,汽车,空,隆基机械,奇瑞,中游,下游,空
第一类新闻,中型电池,空,宁德时代,ATL,下游,下游,空
第一类新闻,农业光伏电站,空,能辉科技,空,中游,中游,空
第一类新闻,通信设备,空,润建股份,中国电信广西公司,中游,下游,"21,990万元。"
第一类新闻,能源数字化,空,恒华科技,华为,中游,中游,空。
第一类新闻,汽车零部件,空,万安科技,长安汽车,上游,下游,空
第一类新闻,盐湖资源开发,空,"盐湖股份,,,藏格矿业","中游,,,中游",空,空,空
第一类新闻,南水北调中线工程,冰期输水,南水北调集团,中线公司,上游,下游,空
第一类新闻,半导体,空,阿斯麦,空,中游,中游,空。
第一类新闻,空,全液冷超充站项目,深圳市海光电子有限公司,H公司,中游,上游,空。
第一类新闻,电机轴,空,盖格新能源（杭州）有限公司,"理想,,,浙江奥思伟尔电动科技有限公司",中游,下游,空
第一类新闻,空,空,华策集团,河马游戏,中游,下游,空
第一类新闻,低轨卫星互联网,卫星载荷,空,体制内公司,空,下游,空
第一类新闻,低轨卫星互联网,火箭零部件,空,空,体制内,空,空
第一类新闻,PA66产品,空,隆华新材,空,中游,空,空。
第一类新闻,游戏产品,《境·界刀鸣》,名臣健康公司,朝夕光年,中游,上游,空
第一类新闻,智慧交通,空,金溢科技,华为,中游,下游,空
第一类新闻,能源供应,空,中国石油化工集团有限公司,重庆市人民政府,中游,上游,空
第一类新闻,商用车座椅,空,天成自控,北汽福田汽车股份有限公司,中游,下游,空。
第一类新闻,VR/AR/MR,空,飞荣达,"微软,,,Meta",中游,空,空
第一类新闻,发动机,空,重庆小康动力有限公司,长源东谷,下游,上游,空。
第一类新闻,光学模组,空,特定客户,空,中游,空,空
第一类新闻,生成式AI,空,英伟达,"软银集团,,,樱花互联网有限公司,,,日本电报电话公司",空,空,空
第一类新闻,USBHub芯片、BMS电量计芯片,空,芯海科技,空,中游、下游,下游,空。
第一类新闻,计算机技术,高性能计算或GPU算力技术,英博数科,百川智能,中游,下游,空。
第一类新闻,半导体,空,西门子,英特尔,中游,中游,空
第一类新闻,非金属材料,空,江南化工,中国非金属材料南京矿山工程有限公司,产业链位置未说明,上游,空
第一类新闻,汽车设计,空,中机认检,小米汽车,中游,下游,空。
第一类新闻,汽车设计业务,空,中机股份,小米汽车,中游,中游,空
第一类新闻,电子元器件,EMB,公司名称：万安科技,"收货公司名称：日产,,,一汽,,,东风,,,江淮,,,合众,,,零跑,,,江铃,,,宇通,,,福田,,,金龙",供货公司产业链位置：未知,收货公司产业链位置：未知,订单金额：空
第一类新闻,空,TOFIDENCE,百奥泰,Biogen,中游,上游,空
第一类新闻,空,空,劳务公司,广汽本田公司,中游,中游,空
第一类新闻,5G,空,空,空,空,空,空
第一类新闻,具身智能机器人技术,空,亿嘉和科技股份有限公司,腾讯云计算（北京）有限责任公司,下游,上游,空
第一类新闻,光模块,PCB,"珠海中京,,,客户","中游,,,下游",空,800G,空
第一类新闻,口服给药系统,艾科悉™（AcuSiS®）,勃林格殷格翰中国,汉都医药科技有限公司,中游,中游,空，因为未提及订单金额。
第一类新闻,锂离子电池,空,空,空,空,空,空
第一类新闻,汽车运输船,空,上海外高桥造船有限公司,"SeaspanCorporation,,,韩新海运公司","中游,,,下游","中游,,,下游",14.6亿美元。
第一类新闻,空,空,Meta,IBM,中游,中游,空
第一类新闻,智慧教育,空,方直科技,中国鲲鹏产业源头创新中心,中游,中游,空。
第一类新闻,展览展示,空,中邮科技,华为,中游,下游,空
第一类新闻,卷钢涂层,空,阿克苏诺贝尔,爱邦辐射技术有限公司,中游,下游,空
第一类新闻,疫苗,13价肺炎疫苗,康希诺,空,下游,空,空
第一类新闻,显示模组,VR Quest3,长信科技,Meta,中游,下游,空
第一类新闻,云服务,空,鸿博股份,子公司,中游,下游,13.82亿元。
第一类新闻,芯片,显卡,空,英伟达,空,空,空
第一类新闻,LED半导体,空,九洲光电,鸿利智汇集团股份有限公司,中游,中游,空。
第一类新闻,规划设计业务非核心能力技术配合服务,空,吉大通信,中国移动,中游,下游,2.11亿元
第一类新闻,电子气体产品,二氯二氢硅,三孚电子材料,台积电,中游,上游,"400,000元。"
第一类新闻,物料输送,空,华电重工,空,中游,空,空
第一类新闻,药品,空,阳光诺和,空,供应商,空,空
第一类新闻,车载端软硬件,空,中海达,"小鹏汽车,,,上汽集团,,,长城汽车",供货公司位置未提及,收货公司为汽车制造企业/智能驾驶方案商,订单金额为空。
第一类新闻,燃料电池,空,亿华通,"长安,,,北汽","中游,,,,中游",空,空。
第一类新闻,新型光伏技术,空,福莱蒽特未来技术研究院有限公司,中国华能集团清洁能源技术研究院有限公司,中游,中游,空
第一类新闻,空,空,致远互联,福建省高速公路集团有限公司,中游,上游,空
第一类新闻,空,空,中国宝武钢铁集团有限公司,华为技术有限公司,中游,中游,空
第一类新闻,汽车,空,通用汽车公司,Autocar公司,中游,中游,空。
第一类新闻,车联网,空,比亚迪,空,下游,空,空
第一类新闻,水泥,熟料生产线,中材建设有限公司,Holcim比利时公司,中游,下游,2.18亿欧元
第一类新闻,新能源汽车,空,比亚迪厄瓜多尔分公司,拉丁美洲能源组织,中游,中游,空
第一类新闻,新能源汽车,空,东方中科,长安汽车,上游,下游,空
第一类新闻,电子元器件,模块产品,宏微科技,华为,中游,下游,小批量订单
第一类新闻,汽车,空,德国大众,空,供应商,空,空
第一类新闻,声学产品,空,国光电器,华为,中游,下游,空
第一类新闻,PCB设计仿真,空,一博科技,人工智能相关头部企业,中游,上游,订单金额：空
第一类新闻,生物医药,非洲猪瘟mRNA疫苗,金宇保灵生物药品有限公司,上海蓝鹊生物医药有限公司,上游,中游,空
第一类新闻,施工总承包,空,建艺装饰集团股份有限公司旗下子公司广东建星建造有限公司,空,中游,下游,总价逾14.7亿元。
第一类新闻,虚拟现实,空,亿道信息,英伟达,中游,上游,空
第一类新闻,电子,电能表,新联电子,国家电网,中游,下游,1.21亿元。
第一类新闻,装备制造、生物医药,空,国机集团,达索系统,上游,中游,空
第一类新闻,充电桩,华为,"客户,,,伙伴",收货公司产业链位置,下游,订单金额,空。
第一类新闻,滚装运输船,空,山东烟台,空,上游,中游,空
第一类新闻,空,空,瑞鹄模具,奇瑞,中游,下游,空
第一类新闻,人工智能,空,信息发展,"协鑫能源科技股份有限公司,,,上海天数智芯半导体有限公司,,,上海复地产业发展集团有限公司,,,四季和中（深圳）新能源有限公司","中游,,,中游,,,中游,,,中游",空,空。
第一类新闻,新能源城市物流车,红星汽车,山子股份,中游,下游,空,空
第一类新闻,纯电动乘用车,空,"蔚来汽车,,,光束汽车",空,空,空,空
第一类新闻,VLCC,空,"北海造船,,,中船贸易",空,"上游,,,空",31.9万,
第一类新闻,电动汽车,电芯涂覆生产线,"中汽工程,,,沃尔沃汽车大庆工厂","中游,,,下游","上游,,,下游",空,空。
第一类新闻,智能音箱,空,润欣科技,空,下游,空,空。
第一类新闻,水利水电工程,空,甘肃大禹节水集团水利水电工程有限责任公司,空,上游,下游,2.99亿元
第一类新闻,能源化工,空,蜀道装备公司,巴中市巴州区人民政府,中游,上游,空
第一类新闻,算力服务,空,协创数据,视频云平台,空,中游,空。
第一类新闻,改性材料,空,普利特,"宝马,,,奔驰,,,大众,,,长安,,,长城,,,奇瑞,,,江淮,,,北汽,,,通用,,,福特",上游,下游,空
第一类新闻,光伏,空,永清环保,桂林市越盛新能源有限公司,下游,上游,1.05亿元。
第一类新闻,IT服务,低碳智慧园区可视化运营管理平台解决方案,神州信息信创BG技术中心团队,华为云生态团队,中游,中游,空。
第一类新闻,建筑工程,空,遵义城投健康产业有限公司,遵义市城建(集团)有限责任公司,中游,下游,空
第一类新闻,锂电池,空,科恒股份,埃克森新能源,上游,下游,不低于10亿元
第一类新闻,光模块,ficonTEC,英伟达,中游,下游,空,订单金额空。
第一类新闻,汽车电子产品,空,亚太股份,奇瑞汽车,中游,下游,空
第一类新闻,航空物流,空,东航物流,拼多多,中游,下游,空
第一类新闻,能源设备,石油钻机,"TSC Manufacturing and Supply, LLC",Petróleos Mexicanos,下游,中游,1321.20万美元
第一类新闻,光伏组件,空,"阿特斯阳光电力集团股份有限公司,,,东方日升新能源股份有限公司,,,TCL中环新能源科技股份有限公司,,,天合光能股份有限公司,,,通威股份有限公司,,,正泰新能科技股份有限公司","上游,,,中游,,,下游",空,空,空
第一类新闻,网络综合代维服务,空,广东长实通信科技有限公司,中国移动通信集团浙江有限公司,中游,下游,2.35亿元(含税)
第一类新闻,飞机,波音公司,渤海租赁,上游,下游,空,40架。
第一类新闻,智能电源控制器产品,空,云意电气,"长安汽车,,,江淮汽车",供应商,一级,空
第一类新闻,公路工程,空,新疆生产建设兵团交通建设有限公司,新疆兵团勘测设计院集团股份有限公司,中游,下游,1.25亿元。
第一类新闻,小圆柱电池产业,三元圆柱电芯,海四达电源有限公司,国际头部电动工具客户,中游,下游,3000万美元
第一类新闻,新能源汽车,阿凡达低碳车轮,金固股份,某头部知名的新能源汽车主机厂,下游,上游,空
第一类新闻,Open RAN网络,空,"诺基亚,,,富士通",德国电信,"中游,,,中游",空,空。
第一类新闻,汽车零部件,空,博泽集团,华域汽车,中游,下游,空
第一类新闻,液化天然气（LNG）运输船,中国船舶集团有限公司,沪东中华造船（集团）有限公司,上游,下游,空,订单金额空
第一类新闻,龙骨转轴,空,小米公司,余承东先生所属公司,中游,中游,空。
第一类新闻,BMS产品,空,经纬恒润,空,中游,空,订单金额：预计明年该产品交付量增加明显。
第一类新闻,输电设备与服务,空,PLN,TAQA,中游,中游,空
第一类新闻,材料,光刻胶单体,空,万润股份,空,中游,空。
第一类新闻,光伏组件,晶澳科技,电建新能源集团,下游,上游,空,1.5GW。
第一类新闻,渗滤液处理,空,维尔利,长春市城市生活垃圾处理中心,下游,中游,1.71亿元
第一类新闻,渗沥液处理,空,维尔利,大辛垃圾场,中游,下游,2.92亿元
第一类新闻,聚酯纤维,空,精工科技,浙江建信佳人新材料有限公司,下游,中游,3.2亿元。
第一类新闻,新能源,空,闽东电力,宁德三都澳公司,中游,中游,空。
第一类新闻,煤炭,空,福能股份,福建省能源石化集团及其子公司,空,空,600万吨
第一类新闻,大型液化天然气（LNG）运输船,中国船舶集团有限公司,沪东中华造船（集团）有限公司,上游,下游,空,订单金额：空
第一类新闻,盐湖提锂,空,久吾高科,空,上游,空,空
第一类新闻,电子产品,空,英力股份,"小米,,,荣耀,,,OPPO",中游,下游,空
第一类新闻,智能网联汽车,空,光庭信息,"华中科技大学,,,5家单位",上游,下游,1亿元。
第一类新闻,物流机器人,空,嘉腾机器人自动化有限公司,华为,下游,下游,空
第一类新闻,空,空,民生银行,中国一汽,中游,上游,空
第一类新闻,空,荣耀,英力股份,华勤,中游,下游,空。
第一类新闻,电子元器件,800G光模块,空,空,中游,空,空
第一类新闻,电子元器件,AI相关GPU加速卡,空,空,中游,空,空
第一类新闻,空客公司,飞机,空客公司,土耳其航空公司,上游,下游,订单金额：空。
第一类新闻,MicroLED微显示器,空,"鸿海,,,Porotech","中游,,,上游",空,空,空。
第一类新闻,空,苹果授权服务,上海百华悦邦电子科技有限公司,苹果电脑贸易（上海）有限公司,中游,中游,空。
第一类新闻,水利工程,空,节能铁汉,河北海越实业集团有限公司,中游,中游,空。
第一类新闻,水利、土壤修复,空,节能铁汉,海越实业集团,中游,下游,空
第一类新闻,电影,空,上影元（上海）文化科技发展有限公司,上影·联和院线,中游,下游,空。
第一类新闻,行业终端及工业,空,智微智能,联想,中游,上游,空。
第一类新闻,汽车零部件,发动机连杆,"建设工业,,,东安动力","上游,,,下游",空,空,空
第一类新闻,超高频器件,赛莱克斯北京,该客户,中游,下游,空,订单金额为空
第一类新闻,城市更新改造项目,空,风语筑公司,安徽地平线建筑设计有限公司,中游,下游,1.31亿元
第一类新闻,AI智能终端产品,AI办公本,汉王科技,空,中游,下游,空
第一类新闻,AI智能终端产品,AI学习本,汉王科技,空,中游,下游,空
第一类新闻,AI智能终端产品,柯氏音法血压计,汉王科技,空,中游,下游,空
第一类新闻,石油,空,委内瑞拉,雷普索尔,中游,上游,空
第一类新闻,空,空,华为云计算技术有限公司,北京趣拿信息技术有限公司,上游,下游,空
第一类新闻,钙钛矿薄膜太阳能电池,德龙激光,大客户,空,下游,空,部分订单。
第一类新闻,智能网联汽车,空,移为通信,易诚高科科技发展有限公司,中游,中游,空。
第一类新闻,空,智能压铸设备,哪吒汽车,力劲集团,中游,中游,空
第一类新闻,半固态电池,空,蔚来汽车,空,中游,空,空
第一类新闻,空,人工智能技术,麦当劳公司,埃森哲公司,中游,中游,空。
第一类新闻,油田开发,空,海油工程,卡塔尔国家能源公司,下游,中游,44.37亿元人民币
第一类新闻,电子元器件,中贝通信AI算力一体机,上海恒为智能科技有限公司,中贝通信,下游,上游,5.46亿元。
第一类新闻,肉禽种业,空,益客食品,江苏省农业科学院,中游,上游,空
第一类新闻,汽车领域,人工智能对话式汽车助手,TomTom,微软,中游,上游,空
第一类新闻,数据中心,空,"华为,,,Telkom Indonesia","中游,,,下游",空,空,空。
第一类新闻,数据库,空,科蓝软件系统股份有限公司,清华大学,下游,上游,空。
第一类新闻,活大猪,空,东瑞股份,空,上游,中游,空
第一类新闻,低空经济产业,空,深圳市东部通用航空有限公司,"深圳美团低空物流科技有限公司,,,大疆创新科技有限公司",供货,空,空。
第一类新闻,空,金融行业应用,银之杰,湖南湘江金融科技服务有限公司,空,空,空
第一类新闻,电缆,空,国家电网,空,中游,空,4.74亿元。
第一类新闻,空,空,思泉新材,"小米,vivo,三星,谷歌,ABB",中游,上游,空
第一类新闻,石油,空,俄罗斯石油运输公司,印度,上游,下游,7000万吨
第一类新闻,空,空,安恒信息,中移建设有限公司浙江分公司,中游,下游,空
第一类新闻,空,主题公园建设,NBC环球,空,上游,空,
第一类新闻,数字金融,空,浙商银行,蚂蚁科技集团股份有限公司,中游,上游,空。
第一类新闻,空,空,中集集团,农行深圳分行,上游,下游,50亿元。
第一类新闻,AIGC,天工AI大模型,昆仑万维,中国电信北京分公司,中游,下游,空
第一类新闻,空,空,奥飞数据科技股份有限公司,华为技术有限公司,下游,上游,空
第一类新闻,计算型服务器,空,神州数码,中国移动,未指明产业链位置,未指明产业链位置,10.1亿元（不含税）
第一类新闻,空,南外滩金融中心工程,上海建工四建集团有限公司,空,下游,空,41.75亿元。
第一类新闻,医药,空,传奇生物,强生公司,中游,上游,空
第一类新闻,空,散杂货码头装卸,空,空,空,下游,空。该新闻不涵盖两家或更多家公司的明确的产业链信息。
第一类新闻,空运、海运,服装、电子产品,空运公司：汉宏物流公司,海运公司：空缺,空运公司产业链位置：空缺,海运公司产业链位置：空缺,订单金额：空缺
第一类新闻,涂层材料,空,松井股份,北美消费电子大客户,中游,下游,空。
第一类新闻,电动重卡全产业链发展,空,宁德时代新能源科技股份有限公司,大同市政府,中游,上游,空
第一类新闻,物流,空,东杰智能,稳健医疗,中游,下游,空
第一类新闻,连接器,空,汇创达,某国内头部手机厂商,中游,上游,空
第一类新闻,空,空,中国信通院,长安汽车,中游,下游,空
第一类新闻,数据智能服务,推送服务,空,游戏行业客户,空,空,空
第一类新闻,水利,空,甘肃大禹节水集团水利水电工程有限责任公司,空,上游,空,1.45亿元预中标金额。
第一类新闻,新能源电池,UV喷涂机,金力泰,某头部新能源电池企业,中游,下游,空。
第一类新闻,铁路,空,中国水电建设集团国际工程有限公司,刚果联运公司,中游,下游,59.33亿元。
第一类新闻,生物柴油、生物燃料油,空,中石化中海船舶燃料供应有限公司,朗坤环境,中游,下游,空
第一类新闻,人工智能算力中心,GPU通用服务器设备、非GPU服务器硬件设备、软件产品、软件定制开发、集成及其他服务,卓朗发展,乐耕城开,中游,上游,6.9亿元
第一类新闻,数控螺纹磨床,空,日发精机,空,上游,中游,空
第一类新闻,新能源汽车,空,汇川技术,"理想,,,广汽,,,小鹏,,,长城",供应商,收货商,空
第一类新闻,智能新能源车研发,协鑫能科,"自动驾驶,,智能新能源车研发","中游,,中游",空,空,空
第一类新闻,新闻材料,空,苹果,新闻和出版机构,空,空,5000万美元。
第一类新闻,大模型,空,海天瑞声科技股份有限公司,北京智源人工智能研究院,下游,上游,空
第一类新闻,城镇水务,空,上海复洁环保科技股份有限公司,上海城投水务生态环保科技有限公司,下游,上游,空
第一类新闻,纺织装备,空,经纬智能纺织机械有限公司,山西大学,中游,中游,空
第一类新闻,充电网络,空,能链智电,深蓝汽车,上游,下游,空
第一类新闻,空,空,美光科技,福建晋华集成电路,中游,中游,空
第一类新闻,AI,空,空,空,空,空,空
第一类新闻,算力租赁,空,奥雅股份,"鹰硕智算（韶关）技术有限公司,,,中电鹰硕（深圳）智慧互联有限公司",中游,下游,150万元/月/柜
第一类新闻,新能源,空,金盘科技,广西能源集团有限公司,中游,上游,空
第一类新闻,钢丝及钢丝绳,空,巨力索具,河南公司,下游,中游,空
第一类新闻,汽车,合创Z03，A06，V09,合创汽车,MNEM有限公司,上游,中游,空
第一类新闻,焦化,空,君正集团,空,下游,中游,空
第一类新闻,汽车,车品,空,京东,空,中游,空
第一类新闻,储能,空,上海电气国轩新能源科技有限公司,空,上游,中游,空
第一类新闻,测试机,空,颀中科技,爱德万Advantest,空,下游,空
第一类新闻,汽车,空,维杰汽车,小米汽车,下游,未说明,空。
第一类新闻,版权授权,空,亿腾网络,伴鱼科技,上游,中游,空
第一类新闻,PC端操作系统,鸿蒙操作系统,华为,空,上游,空,空
第一类新闻,空,空,京泉华,特斯拉,中游,上游,空
第一类新闻,CVT产品,空,公司名称：万里扬,公司名称：奇瑞汽车,供货公司产业链位置：中游,收货公司产业链位置：下游,订单金额：空
第一类新闻,原油,空,印度炼油商,空,中游,空,空
第一类新闻,空,空,奋达科技,上海非夕机器人科技有限公司,中游,中游,空
第一类新闻,冷链供应链,空,市政集团,空,下游,空,4.66亿元。
第一类新闻,硅片切割加工服务,空,空,空,空,上游,空
第一类新闻,电力行业,空,IEC国际标准促进中心（南京）,华为技术有限公司,中游,中游,空。
第一类新闻,进气系统,空,恒勃股份,空,上游,中游,空
第一类新闻,空,空,中鼎股份,"多家自主品牌头部企业,,,造车新势力头部企业",空,空,空
第一类新闻,ARVR天线及部分零部件产品,空,硕贝德,北美客户,中游,下游,空
第一类新闻,天然气,空,俄罗斯天然气工业股份公司,空,上游,下游,订单金额：空
第一类新闻,PCB产品,空,四会富仕,问界M9,中游,下游,空
第一类新闻,电力设备,京东方B12变电站,水土公司,长兴电力,中游,下游,1.9亿元。
第一类新闻,城市轨道交通,空,腾达建设,杭州市地铁集团有限责任公司,中游,下游,7.35亿元。
第一类新闻,双特异抗体偶联药物,KM-501,轩竹生物科技股份有限公司,信达生物制药集团,下游,中游,空
第一类新闻,电力工程,33kV变电站GIS及自动化系统,威胜信息,孟加拉电力工程公司,中游,下游,5000万元。
第一类新闻,集装箱船,空,丹麦马士基,空,中游,空,
第一类新闻,煤炭类,空,山西焦煤集团,空,上游,空,空
第一类新闻,货币,人民币,中国人民银行,中国银行（塞尔维亚）有限公司,空,上游,空。
第一类新闻,智能仓储（立体库）,空,兰剑智能,空,下游,下游,9266.96万元
第一类新闻,精密光学器件,空,蓝特光学,空,下游,空,10.18亿元。
第一类新闻,NCM6系4.35V高电压方向,空,帕瓦股份,广东邦普,中游,下游,空
第一类新闻,多晶型高镍、超高镍产品,空,帕瓦股份,长远锂科,中游,下游,空
第一类新闻,空,空,巴斯夫杉杉,帕瓦股份,中游,下游,空
第一类新闻,多晶型高镍产品,空,帕瓦股份,贝特瑞,中游,下游,空
第一类新闻,水利水电,空,粤水电,空,中游,空,900多亿元
第一类新闻,液氢罐车,空,北京中科富海低温科技有限公司,空,中游,空,空
第一类新闻,工程机械,液压管路系统,福事特,三一重机有限公司,中游,上游,空
第一类新闻,AI,空,空,空,空,空,空
第一类新闻,航运,空,钦州港,北部湾港,上游,下游,空
第一类新闻,门式起重机,GENMA,润邦重机,"某知名海工模块企业,,,船舶制造企业","上游,,,上游","上游,,,中游",空
第一类新闻,生物科技,多肽合成,楚天科技,楚天派特,"上游,,,下游",空,空。
第一类新闻,镁合金,HMG1300等镁合金注射成型成套设备,重庆博奥镁铝金属制造有限公司,海天金属,下游,上游,空
